2JME6AUBXHWSNU75DKMB7WDRM292Y9	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	extruded	squeezed	piped	ejected	displaced	expelled	pushed out	emitted	expelled	expelled	pushed out	pushed	pushed out	pushed out	pushed	expelled	discharged	extended	pushed	ejected	shoved	expelled	pushed out	spit out	ejected	pushed	squeezed	ejected	ejected	thrusted	pushed out	ejected	squeezed	expelled	projected	leaked	removed	pushed	pushed	pushed	blown	ejected	pushed	expelled	pushed	ejected	pushed out	molded	ejected	squeezed	expelled	ejected	pushed
2C88H88MQU6LBB3FGTSR5X4AJOJTAI	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	introducing	bringing	accused	bringing	bringing	starting	starting	bringing	bringing	releasing	bringing	adding	bringing	bringing in	bringing	planting	bringing	announcing	bringing	bringing	inserting	bringing	bringing	bringing	bringing	bringing	bringing	bringing	bringing	bringing	inserting	bringing	bringing	bringing	bringing	bringing	bringing	bringing	incerting	bringing	moving	starting	bringing	presenting	bringing	bringing	bringing	bringing	importing	presenting	bringing in	bringing
2JYTP9RA7S5WSOYT23FFF0JMIQDXS0	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	corporation	company	company	company	business	business	business	business	company	company	company	company	company	business	company	company	firm	institution	company	company	company	business	company	company	business	business	company	company	company	company	company	company	company	company	company	organization	business	company	business	group	company	company	company	company	company	company	company	group	company	company	company	company
21UJ011K274JDWCA0HS8V46UYKGBDC	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	recipient	winner	winner	winner	receiver	winner	awardee	winner	winner	winner	winner	receiver	winner	winner	winner	winner	receiver	awardee	winner	winner	winner	awardee	reciever	winner	winner	receiver	winner	winner	receiver	winner	winner	winner	winner	winner	reciever	customer	winner	winner	winner	winner	winner	winner	winner	receiver	receiver	winner	awardee	winner	reciever	receiver	winner	winner
2MCFJ51Y7QEO52QAWC3S1MOFYWHBE5	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	demolished	ended	destroyed	destroyed	destroyed	destroyed	eliminated	ended	knocked down	destroyed	destroyed	knocked down	destroyed	wrecked	destroyed	destroyed	destroyed	destroyed	broken	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed	ended	ended	destroyed	destroyed	destroyed	destroyed	destroyed	destro	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed	taken down	destroyed	destroyed	destroyed	removed	destroyed	ended	cancled	removed	destroyed	removed	destroyed
29WIUUU00OQKQXW2M3ZSAU2695HUUL	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	influx	invasion	rush	increase	flow	increase	increase	increase	increase	rush	rush	flood	arrival	new group	increase	increase	arrival	arrival	surge	rush	flow	increase	flood	rush	inflow	invasion	increase	rush	rush	lot	arrival	increase	inflow	rush	increase	explosion	lot	flow	arrival	increase	inpouring	lot	flood	spike	increase	rush	arrival	rush	wave	invasion	increase	increase
2HNBMJTUHYW2MGHTVLYSDWM17E2INA	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	meander	wander	wind	wander	diverge	wind	wind	bend	wander	wander	turn	wander	wander	slows	wander	proceed	wander	twist	wander	range	curve	sidetrack	deviate	wander	wind	curve	wander	twist	drift	wiggle	curve	sit	twist	curve	change	turn	wander	twist	wander	drift	wander	wind	wonder	wander	drift	slow	turn	bend	slow	wind	bend	wander
2MFH0JPPSI2K41H5W0Y5SLM6XO7IOP	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	retain	keep	uphold	keep	keep	keep	keep	keep	keep	keep	keep	keep	keep	ignore	kept	keep	keep	keep	keep	keep	keep	keep	continue	keep	keep	keep	keep	preserve	keep	keep	keep	kep	keep	keep	keep	keep	remember	keep	keep	keep	keep	keep	keep	keep	keep	keep	keep	keep	keep	keep	hold	keep
2TATMOFXRDS4OZTY2OEXRFM12F6VSW	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	vitality	strength	vigor	liveliness	life	energy	health	liveliness	life	energy	health	health	energy	life	life	health	health	drive	energy	life	life force	energy	vigor	health	health	health	health	health	health	health	energy	life	health	life	energy	health	life	energy	health	energy	health	health	life	power	health	life	health	health	health	health	health	health
20EKUDD8XMB3WQ1J4MXU1O6T5JZDOI	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	aired	showed	showed	shown	shwon	shown	showed	was	premiered	started	played	broadcasted	played	showed	broadcasted	appeared	broadcast	came	began	played	started	showed	played	showed	appeared	showed	showed	played	premiered	played	showed	showed	showed	played	played	showed	was	showed	shown	played	appeared	played	played	broadcasted	played	showed	broadcasted	was	appeared	played	ran	showed
294EZZ2MIKMNFH09D9U81WWXJ8WO70	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	merging	joining	combining	started	joining	joining	combining	combining	joining	combining	combining	combining	combining	combining	joining	combining	combining	joining	combining	combining	putting togehter	blending	mixing	combining	joining	combining	combining	combining	joining	combining	combining	combining	combining	combining	combining	joining	combining	combining	blending	combining	joining	combining	combining	joining	combining	combining	mixing	grouping	joining	combining	joining	combining
2P546UXFCD453Z6DROJN1KIN4YKVTL	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	treacherous	dangerous	risky	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	difficult	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	horrible	dangerous	dangerous	dangerous	dangerous	dangerous	misleading	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	rougher	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	dangerous	unreliable	dangerous	dangerous	dangerous	rough	dangerous
2SKYU98JHSTLHQDKJMA9QOBJFOVDPZ	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	offense	crime	crime	sin	outrage	crime	transgression	crime	crime	crime	crime	issue	crime	crime	crime	crime	crime	error	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	crime	act	crime	crime	crime	violation	crime	violation	violation	crime	crime	drime	crime	crime	crime	crime	crime	crime
2YYYQ4J3NAB6H2EZJZPYQT1TKKHDQQ	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	denote	describe	describe	mark	show	name	indicate	show	identify	identify	show	name	mean	mean	name	name	mark	mark	show	mark	mean	assign	mark	name	identify	mean	address	identify	designate	identify	state	describe	mean	mean	mark	mean	identify	mark	show	mean	make	mark	signify	describe	show	show	mark	indicate	mean	signify	mark	mark
2K9Y0LWSBRI8OH3M2508RHSTMG70CF	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	degenerative	destructive	worstening	progressive	fatal	worsening	damaging	wasting	destroying	melting	degrading	deteriorative	chronic	worsening	progressive	continuous	dangerous	destroying	destructive	destroying	destructive	decaying	harmful	wasting	destructive	damaging	destructive	harmful	worsening	destructive	wearing	chronic	destructive	detereorating	worsening	worsening	destructive	destructive	chronic	dangerous	corrupting	wasting	corrosive	damaging	degrading	worsening	weakening	bad	wasting	degradative	damaging	destructive
215QY2RCJK635I6NL2RK2IAQAOP5UF	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	vessels	boats	ships	ships	ships	ships	boats	ships	ships	ships	ships	ships	ships	ships	ships	boats	boats	ships	boats	boats	ships	ships	boats	ships	ships	ships	boats	boats	ships	boats	ships	boats	boats	boats	boats	boats	boats	ships	ships	boats	vehicles	boats	boats	ships	ships	ships	boats	ships	boats	ships	ships	ships
2CFX2Q45UUKQUL87M7SN08OG164TBD	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	terminated	ended	ended	ended	ended	ended	ended	ended	ended	ended	ended	ended	ended	ended	leaving	ended	ended	ended	ended	ended	ended	finished	cancelled	ended	ended	ended	ended	ended	ended	stopped	ended	ended	ended	stopped	ended	ended	ended	stopped	ended	stoped	ended	stopped	ended	ended	ended	ended	ended	killed	ended	ended	stopped	ended
2BLK4F0OHOVR7RAHOZTLH2HED1E324	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	commemorate	honor	honor	honor	celebrate	celebrate	remember	celebrate	celebrate	honor	honor	honor	remember	honor	honor	celebrate	honor	honor	honor	celebrate	honor	honor	remember	honor	remember	remember	celebrate	honor	honor	honor	remember	dignify	remember	remember	celebrate	celebrate	celebrate	honor	remember	celebrate	remember	honor	remember	celebrate	remember	honor	remember	remeber	remember	celebrate	remember	honor
218W618N46UXLZ5O983E1NDSOYOQO0	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	unstable	unsteady	shaky	unsteady	loose	wobbly	uneasy	inconsistent	shaky	volatile	chaotic	shaky	erratic	shaky	shaky	rocky	insecure	moving	sensitive	wobbly	crazy	uneven	crazy	fickle	wobbly	weak	shaky	erratic	uncertain	unsteady	wobbly	unsteady	unsteady	insecure	crazy	inconsistent	chaotic	shaky	weak	uneasy	uncertain	shaky	moving	fragile	shaky	strange	wrong	flimsy	irregular	variable	precarious	shaky
2TEA6X3YOCCF6ZHPO8GTQNIIY3KQPH	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	origin	start	start	start	start	source	beginning	start	root	base	beginning	start	start	start	beginning	beginning	beginning	beginning	beginning	root	start	openings	start	beginning	beginning	beginning	start	beginning	start	source	start	begining	start	beginning	start	base	beginning	begining	start	start	start	start	start	begining	start	beginning	beginning	start	beginning	beginning	birth	start
23WZZ2MIKMN90VHT2EZT4WXI4XY8PO	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	novels	books	stories	books	books	books	books	stories	books	books	books.	books	stories	books	books	books	stories	books	books	books	books	books	books	narratives	stories	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	books	stories	books	books
2ELV0FK0COK2P1T6B0BKHLRW7T3IP6	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	eminent	famous	venorated	famous	signal	greatest	important	respected	famous	famous	famous	famous	famous	famous	famous	famous	distinguished	dominant	great	famous	famous	great	famous	famous	famous	famous	top	leading	noted	soon	famous	famous	great	famous	famous	distinguished	famous	determined	famous	famous	known	high	important	famous	great	famous	famous	respected	popular	esteemed	important	famous
27GN5F3Q0JG5ZLE7G7PBC9F9TXWGCY	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	deadlocked	tied	tied	stuck	tied	tied	tied	tied	even	tied	tied	tied	tied	tied	crossed	tied	stuck	fixed	tied	tied	tied	standoff	tied	tied	tied	frozen	tied	tied	tied	tied	stalemated	tied	tied	stuck	tied	tied	tied	tied	undecideed	even	tied	tied	tied	tied	tied	centered	tied	tied	fixed	tied	tied	tied
248YN5F3Q0JGBGQ6RNNYJ49FAXWBFN	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	concepts	ideas	ideas	ideas	ideas	thoughts	ideas	ideas	theories	ideas	ideas	ideas	beliefs	views	ideas	ideas	terms	theories	thoughts	views	ideas	ideas	ideas	ideas	ideas	ideas	thoughts	thoughts	theories	ideas	ideas	ideas	ideas	thoughts	ideas	ideas	ideas	ideas	idea	theories	ideas	ideas	ideas	ideas	ideas	idea	paradigms	ideas	ideas	ideas	theories	ideas
2KGOCCF0CP5K3CL2RT9X6G4PNCQUVA	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	categories	types	distinctions	areas	kinds	groups	levels	kinds	subsections	groups	levels	divisions	types	types	groups	sections	groups	groups	types	types	types	types	types	groups	sections	types	groups	subjects	types	subjects	types	fields	typers	kinds	sections	types	elements	sections	groups	designations	kinds	types	groups	sections	parts	types	groups	things	classes	groups	groups	types
2BQLZ6R70G5RFV5SNEMEFWSSUS2O8N	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	bolster	support	support	increase	increase	increase	increase	strengthen	boost	secure	support	increase	improve	boost	increase	strengthen	boost	strengthen	assist	support	strengthen	strengthen	increase	improve	strengthen	support	strengthen	boost	boost	improve	support	build	boost	strengthen	brace	support	strengthen	enhance	support	put up	strengthen	build	strengthen	support	strengthen	strengthen	increase	enhance	increase	strengthen	assist	strengthen
2XXL6VCPWZ9RT0O2S6SSFSN3EYKO9C	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	estimated	figured	guessed	guessed	guesed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	predicted	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guesses	guessed	guessed	guessed	guessed	assesed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	guessed	figured	guessed
2J4IKMN9U8P94Q0D07OIBSUYJR4TCK	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	radiating	spreading	issuing	poking	coming	spreading	coming	beaming	spreading	coming out	expanding	extending	coming	circling	shooting	shooting	rising	spreading	coming	coming	spreading	portruding	coming out	coming	emerging	coming	attached	extending	branching	coming	from	spreading	sticking out	coming	starting	coming	emitting	expanding	moving	projecting	coming	glowing	sticking-out	spreading	coming	spreading	spreading	spreading	coming out	coming	coming out	coming
2KGOCCF0CP5K3CL2RT9X6G4PNCRVUC	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	applied	used	placed	used	added	used	used	put on	used	used	used	added	added	used	added	used	used	put on	enforced	used	used	put	used	used	used	used	put in	placed	used	placed	used	added	used	used	used	placed	set	set	used	used	added	put	used	used	used	used	used	used	added	placed	used	used
27ACM6IAA2SEOHME4BFQSKA4JNWLLP	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	atrocious	bad	terrible	bad	horrible	dangerous	awful	bad	bad	horrible	horrible	horrible	bad	terrible	bad	terrible	horrible	chaotic	horrible	bad	bad	bad	awful	poor	dangerous	awful	bad	awful	bad	awful	terrible	awful	terrible	bad	bad	terrible	bad	awful	bad	horrible	awful	awful	fierce	horrible	horrible	awful	awful	bad	bad	horrible	monstrous	bad
2VACWY2AOO2GS960SZ7Q0CM6JFE33F	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	dispersing	spreading	spreading	scatter	leaving	spreading out	scattering	flying	separating	flying	leaving	breaking up	scattering	scattering	spreading	spreading	leaving	circulating	flying around	spreading	spreading	spreading	leaving	being sent free	spreading	spreading	spreading	flying	scattering	scattering	moving	fleeing	splitting up	relocating	spreading	leaving	scattering	spreading	spreading	dividing	clearing	spreading	leaving	scattering	moving	scattering	spreading	spreading	scattering	scattering	spreading	spreading
2QKHECWA6X3YUZ4Z4NG5SXPTJSMLMR	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	employees	staff	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	agents	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	staff	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers	workers
2CPWGKCCVLL3IXVNQS1PY4C9OVY5V4	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	prohibited	barred	kept	banned	disallowed	forbid	prevented	kept	prevented	stopped	banned	stopped	stopped	stopped	forbidden	stopped	forbid	barred	outlawed	stopped	forbid	stopped	banned	prevented	prevented	forbid	kept	stopped	banned	prevented	banned	stopped	stoped	stopped	forbade	forbid	banned	forbade	forbid	stopped	stopped	forbid	blocked	stopped	stopped	stopped	banned	prevented	banned	disallowed	forbid	stopped
2WVEY5COW0LGXMVSG26LK6VNV405WE	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	eliminated	removed	removed	dropped	removed	taken out	removed	removed	removed	removed	taken	removed	thrown out	dropped	removed	ruled out	removed	removed	removed	removed	removed	dismissed	removed	ejected	removed	removed	removed	removed	removed	removed	kicked out	beat	taken out	removed	removed	removed	removed	removed	removed	cancled	removed	cut	removed	taken	removed	removed	removed	removed	removed	removed	exclude	removed
2KZVWAVKI62NPDULBDQ9HQH6CPPIQX	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	characteristics	qualities	traits	attributes	details	traits	traits	aspects	details	qualities	traits	qualities	properties	properties	features	systems	traits	shapes	aspects	traits	features	features	components	traits	traits	traits	attributes	attributes	features	features	traits	features	values	traits	qualities	dimensions	traits	qualities	features	traits	parts	properties	traits	parts	trait	features	attributes	measurements	attributes	features	features	traits
2W151Y7QEOZF4DKLG3KMWFXREX8GDY	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	assembled	made	built	made	put together	built	built	built	made	made	built	made	constructed	made	built	built	made	built	created	made	built	made	built	made	created	made	made	built	made	built	made	made	combined	constructed	built	made	made	built	made	made	built	made	created	made	made	created	combined	built	made	made	built	made
20R2NJKM05BMPGM127TG1P9RBCWBGM	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	scant	little	little	empty	little	little	little	small	little	little	small	poor	litle	little	little	small	poor	little	stingy	limited	minimal	little	bare	little	little	little	little	little	small	little	little	small	little	little	skimpy	poor	little	little	little	small	little	little	little	work	little	minimal	little	little	little	scarce	minimal	little
2JV21O3W5XH0PCHCMDBYMPLSQC9BHL	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	established	created	started	started	started	started	started	started	started	created	created	started	started	started	started	created	started	created	created	founded	created	created	started	founded	founded	started	created	rooted	founded	started	made	started	started	started	started	created	started	created	built	created	started	started	created	founded	made	created	created	created	created	started	started	started
29AZVXX2Q45U07I82REI41NS9TK8QF	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	allocated	given	granted	given	given	given	given	given	given	given	given	given	assigned	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	assigned	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given
24M6UXFCD45XI1L7H3ETSIN3ULSUWK	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	portion	bit	part	piece	piece	part	part	part	piece	part	part	piece	area	part	part	part	part	amount	part	part	part	section	part	part	part	piece	part	piece	part	piece	part	section	part	piece	area	piece	part	part	part	part	part	piece	part	part	part	part	segment	part	part	part	part	part
29UGW40SPW1IT99021VJBNAB7GJ0DF	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	awarded	given	granted	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	given	granted	granted	given	given	rewarded	given
28P0G5R98D8J9I6R03JTVYCG4RGTDK	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	reclaim	take back	regain	rescue	recover	take back	retake	take	win	retrieve	rescue	take back	get back	recover	rescue	regain	take back	retake	recover	retake	get back	take back	retake	get back	retake	restitute	recover	retake	retake	get back	get back	recover	restore	take back	take	recover	get	take back	recover	get	save	save	get	get	take back	take back	retake	get	get back	get	get back	take back
2CYULF395SW6T3TZWEEYVJBYG6JDRR	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	persist	continue	remain	continue	continue	continue	endure	continue	continue	continue	continue	continue	carry on	continue	stay	continue	stay	continue	remain	keep going	continue	endure	stay	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	remain	continue	continue	stay	remain	last	stay	endure	stay	continue
2ZSA2SEIUUU06BI4OLVIQS8S3Z6QQ8	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	persist	continue	continue	stay	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	continue	stay	continue	continue	continue	continue	continue	continue	continue	keep going	continue	continue	stay	continue	continue	continue	continue	endure	continue	continue	continue	continue	stay	continue	continue	remain	continue	endure	continue	continue	continue	continue	continue	continue	keep going	continue	continue
2TUF0CP5KXPTOAA21974XM7NZBAXYF	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	manuscript	book	work	document	story	book	writing	text	draft	book	text	book	story	copy	paper	text	book	writing	book	book	book	text	writing	script	book	story	text	script	book	text	writing	book	draft	book	book	paper	book	document	book	book	document	original	writing	copy	draft	draft	book	writing	book	writing	book	book
2KVHJHP4BDDKMRQSV3O953G36C05YD	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	brawls	fights	fights	fights	fights	fights	fights	fights	fights	fights	argues	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fought	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights	fights
2HJ1K274J79KWJYLCYV62XFCE99GER	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	repealed	overturned	lifted	overturned	lifted	withdrawn	abolished	ended	taken away	cancelled	canceled	revoked	canceled	undone	reversed	reversed	canceled	overturned	withdrawn	ended	revoked	removed	cancelled	removed	canceled	removed	taken away	cancelled	cacneled	ended	removed	banned	abolished	lifted	canceled	removed	removed	removed	nullified	reversed	removed	cancelled	cancelled	cancled	removed	gone	removed	canceled	ended	reversed	cancelled	removed
2ZFKO2L92HEC2XYH79FCKF0CQAOGF9	20ASTLB3L0FBPWA8FU5JZEVE5SUJV7	grasp	control	grip	grip	clutch	hold	hold	influence	ownership	reach	hands	hold	control	power	grip	reach	hold	grip	charge	reach	reach	hold	hold	control	hands	control	clutches	control	reach	influence	hold	grip	hand	control	hold	clench	control	hold	hold	hold	reign	hold	grip	reach	reach	grip	rule	reach	control	hold	control	hold
